teleplay_id,name,genre,type,episodes,rating,members
8619,Ladies versus Butlers! Tokuten Disc Music Clip,"Ecchi, Music",Special,1,6.592563252495705,5676
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,Restricted,short,4,6.439228945045244,2286
17151,Mogu Mogu,Music,Music,1,5.128773430821026,217
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",long,1,6.232100681484258,1208
21545,Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",short,2,7.231986303561014,92
29956,Swimming,Dementia,long,1,5.542292804871249,125
22169,Fetish Doll,Dementia,long,1,4.530112439316754,654
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,medium,35,6.497882974225371,637
4638,Milkyway,"Restricted, Romance",short,2,5.54958754482151,695
2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy, Kids",long,1,6.541788593651304,1277
2340,Gedou Gakuen,"Restricted, Supernatural",short,5,5.809593883221858,785
33758,Wu Geng Ji,"Action, Fantasy, Historical, Martial Arts, Supernatural",ONA,Unknown,7.470435105634584,121
28911,Hidamari Sketch Recap,"Comedy, School, Slice of Life",Special,1,6.019693222206886,455
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,"Adventure, Sci-Fi",medium,12,6.828008987524299,9248
22113,Kyoukaisenjou no Horizon Specials,"Comedy, Fantasy, School",ONA,4,5.92181326705431,1967
10511,Toyama Kankou Anime Project,"Historical, Slice of Life",Special,6,5.976385013952054,580
27879,Eromame,Restricted,short,2,6.106693207263387,1854
29551,Kanimanji Engi,Fantasy,long,1,7.55286080114482,103
5201,Salad Juu Yuushi Tomatoman,"Adventure, Comedy",medium,50,6.621867936340902,443
10765,Hikaru no Go Special,"Comedy, Game, Shounen, Supernatural",short,1,6.845933399071276,4253
18365,Mazinger ZIP!,"Comedy, Mecha",medium,237,6.649043223281144,273
4761,Tokyo Loop,"Comedy, Dementia",long,1,4.883930269877617,787
785,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",short,2,7.041847810433968,13885
167,Scrapped Princess,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen",medium,24,7.10901573155659,54575
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",medium,11,7.130122771845998,16116
9568,Peace Maker Kurogane Special,"Action, Comedy, Drama, Historical, Samurai, Shounen",Special,1,6.757163486205984,1566
8302,Ladies versus Butlers! Specials,"Ecchi, Seinen",Special,6,6.735799998042825,18524
30205,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",medium,12,7.073011712133335,97674
12585,Inazuma Eleven Go Recap,"Shounen, Sports, Super Power",Special,1,6.616489954407395,1697
170,Slam Dunk,"Comedy, Drama, School, Shounen, Sports",medium,101,7.9910236828338626,82570
22539,"One More Time, One More Chance","Drama, Music, Romance, Slice of Life",Music,1,7.003196514334592,5660
2868,Kazama Mana,Restricted,short,1,6.582056906964358,3252
33696,3D Onara Gorou ga Dance Dance Dance!!,"Comedy, Music",Music,1,5.727954911540433,624
24273,Iinari! Saimin Kanojo,Restricted,short,2,6.4893631358073245,2867
9056,Agitated Screams of Maggots,"Dementia, Horror, Music",Music,1,5.742515154017588,2921
8786,Inakappe Taishou,"Comedy, Sports",medium,104,6.383579151751425,184
32745,Fake Style,Music,Music,1,5.0872575813167185,85
9665,Bucchigiri,Sports,short,4,5.687649656698374,159
12481,Gregory Horror Show: The Second Guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",medium,25,6.489558978620548,603
32934,Zonmi-chan: Meat Pie of the Dead,"Comedy, Horror, Supernatural",Special,1,5.84594055493574,676
2262,Sin: The Movie,"Action, Horror, Police, Sci-Fi, Shounen, Supernatural",short,1,6.677365942918044,3117
1239,Bishoujo Senshi Sailor Moon SuperS,"Drama, Magic, Romance, Shoujo",medium,39,7.609479267611228,55056
3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",medium,10,7.334608674318432,25885
7597,"Boku, Otaryman.","Comedy, Seinen, Slice of Life",short,1,6.536924286630048,3294
8289,Toumei Ningen R,Restricted,short,2,6.351594526934543,2300
33865,Hachishaku Hachiwa Keraku Meguri: Igyou Kaikitan The Animation,"Restricted, Supernatural",short,Unknown,6.140651217605376,481
1263,Suika,"Drama, Fantasy, Restricted, Romance",short,3,6.57278242209426,3483
10586,Cafe de Oni,Music,Music,1,5.596734642216539,381
1283,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy, Shoujo",short,2,6.5283017432721735,2601
30585,Taifuu no Noruda,"Drama, School, Sci-Fi, Supernatural",long,1,7.387656837087631,14281
6822,Ukkari Pénélope (2009),"Comedy, Slice of Life",medium,26,6.294581390337153,317
5838,Furudera no Obake-soudou,"Action, Adventure",long,1,5.778304039312738,531
31044,Kamisama Minarai: Himitsu no Cocotama,"Fantasy, Kids, Magic",medium,Unknown,6.482065708788718,1413
30417,Panpaka Pants O-New!,"Comedy, Kids",medium,26,5.873261795534816,131
26059,Samurai Hormone The Animation,Restricted,short,1,5.876588854863636,1433
6878,Usavich Special,"Adventure, Comedy",Special,1,6.449168999323361,1352
34009,To Be Hero,Comedy,medium,12,6.624173252304335,14718
501,Doraemon,"Adventure, Comedy, Fantasy, Kids, Shounen",medium,26,7.222488804940599,9366
687,Tokyo Mew Mew,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",medium,52,7.2913415670450945,67936
12267,Takara-sagashi,"Adventure, Fantasy, Kids",long,1,6.352328981104378,533
31630,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police",medium,24,7.457781848972038,61410
537,Tekken,"Action, Adventure, Martial Arts, Sci-Fi",short,2,6.891777950463056,9687
24075,Persona 4 the Golden Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",medium,12,7.074285251333303,39165
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",medium,26,7.75932034729912,68128
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",medium,25,7.438409260573097,12809
26221,Mebae no Ashita,"Drama, Kids",short,1,7.010536559482467,45
33240,Chi&#039;s Sweet Home (2016),Slice of Life,medium,Unknown,6.231857590070266,3437
20023,Otanoshimi Anime Gekijou,Comedy,medium,26,6.740518581060598,62
10541,Shuukan Shimakou,Comedy,medium,11,5.617576527718222,251
4773,Yamato Takeru,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",medium,37,6.853958166826585,883
21951,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman,"Comedy, Fantasy, Kids",long,1,7.414246490712178,71
20033,Miss Monochrome: The Animation,"Comedy, Music, Slice of Life",medium,13,6.895108654447886,30403
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",medium,13,7.031346886029187,30836
1285,Soukihei MD Geist,"Mecha, Military, Sci-Fi",short,1,6.90795281557019,7802
30489,Minna Atsumare! Falcom Gakuen SC Special,"Comedy, Parody, School, Seinen",Special,1,6.105484032197678,308
748,True Love Story,Romance,short,3,6.435068117087504,3409
18047,Seiyuu Deka,"Comedy, Magic",ONA,1,4.423281392586707,170
8749,Forestry,Comedy,Special,1,5.968652120119241,124
25915,Sakura Capusule,"Kids, Slice of Life",short,1,5.911982179402722,282
23225,Yuru Yuri Nachuyachumi!,"Comedy, Shoujo Ai, Slice of Life",short,1,7.153869611413144,28339
5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",medium,14,5.69122666634603,141
120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",medium,26,7.724538744034294,242553
6069,Gregory Horror Show,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",medium,25,6.649268954844104,1385
2305,Mobile Suit SD Gundam Mk III,"Mecha, Parody, Sci-Fi",short,6,6.2140562619557995,1805
1893,Azuki-chan,"Comedy, Romance, Shoujo, Slice of Life",medium,117,7.02694488478175,1399
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",short,8,7.455213817956091,53168
29123,World Calling,Music,Music,1,5.699570779622223,578
2696,Crusher Joe (1989),"Action, Adventure, Sci-Fi",short,2,6.19444263260449,1279
13681,Nekogami Yaoyorozu Specials,"Comedy, Seinen, Supernatural",Special,7,6.269115736602508,915
20471,Aoki Uru,"Military, Sci-Fi",long,1,6.4203656552369734,1860
18085,Hello Kitty no Hakuchou no Ouji,"Fantasy, Kids",short,1,6.152251430510179,143
22819,Aikatsu! Movie,"Music, School, Shoujo, Slice of Life",long,1,7.112523395307823,2813
20087,Treasure Gaust,Game,medium,5,6.585694014246848,96
29943,Crazy for It,"Dementia, Music",long,1,4.693741924001381,539
10378,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life",medium,12,7.1397743564479095,45613
16754,Taegeugsonyeon Huin Dogsuli,"Action, Adventure, Shounen, Super Power",long,1,6.905476529788299,73
33122,Pâtisserie no Monster,Slice of Life,ONA,4,5.448769871466926,100
32089,Battle Spirits Shinnen Special,"Action, Game, Kids",Special,1,6.219050566249965,109
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,6.615983617400531,7496
29924,Goman-hiki,Kids,long,100,7.310975817184212,56
34299,Digimon Adventure tri. 4: Soushitsu,"Action, Adventure, Comedy, Drama",long,1,7.264359314508894,6529
5544,Suashi no Houkago,"Restricted, Yuri",short,1,5.3745852449553055,362
3509,Riki-Oh: Toukatsu Jigoku,"Action, Martial Arts, Seinen, Super Power",short,1,6.088195200869912,1319
32881,Tiger Mask W,"Action, Drama, Shounen, Sports",medium,Unknown,7.140480284757471,8652
14827,D.C.III: Da Capo III,"Drama, Ecchi, Romance, School",medium,13,6.948468349570802,16219
13019,Aneki no Kounai Kaikinbi,Restricted,short,1,6.586390492619782,3322
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,7.352625336881845,57623
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",long,1,7.296869864241151,68181
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",medium,12,6.624634125049091,188685
31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",medium,10,6.880640385035308,114
1261,Kyattou Ninden Teyandee,"Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",medium,54,7.27937309057649,7112
611,Platonic Chain,"Sci-Fi, Slice of Life",medium,24,6.500138728197287,1091
5526,Pokemon: Pikachu no Natsuyasumi,"Comedy, Fantasy, Kids",long,1,6.9428398567368355,19960
505,Fushigiboshi no☆Futagohime,"Comedy, Magic, Shoujo",medium,51,7.120522113792572,5074
10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,"Comedy, Fantasy, Kids",long,1,7.41492608987807,113
20533,Z/X: Ignition,"Adventure, Fantasy, Game, Sci-Fi",medium,12,6.662510248182246,24788
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",short,1,7.055113206413597,18795
28549,Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren,"Drama, Kids",short,1,7.010587219680836,48
7712,Kansen 2: Inzai Toshi,Restricted,short,2,6.4877875964282286,2754
5968,Kinnikuman II Sei: Ultimate Muscle 2,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",medium,13,6.659050583879884,2019
2059,Mainichi ga Nichiyoubi,"Comedy, Romance",short,6,6.121672746504306,735
22733,Dragon Collection,"Fantasy, Shounen",medium,51,7.106472248326777,3229
32252,Japonese,Comedy,long,1,6.634249612050693,35
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.375633361720502,17175
10882,Ghost Messenger,"Action, Fantasy",short,6,6.064878643515151,960
2394,Ma ga Ochiru Yoru,Restricted,short,3,6.396172810360353,2684
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",medium,12,6.883879133014828,154595
5140,Karaoke Senshi Mike-tarou,"Kids, Music",medium,20,5.68346904357496,159
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",long,1,8.009768332386171,25461
18447,Spheres,"Action, Fantasy, Super Power",medium,26,6.184227747339326,171
20849,Oni Chichi 2: Revenge,Restricted,short,2,6.848487012493502,6423
12059,Otome Dori,Restricted,short,2,6.840758651793462,6411
7491,Dragon Quest Retsuden: Roto no Monshou,"Adventure, Fantasy, Magic, Shounen",long,1,6.329852774382494,590
33174,Nori P-chan,"Kids, Slice of Life",short,1,6.824933216716346,35
30034,Dolittle-sensei Monogatari,"Adventure, Kids",medium,13,7.325511982520079,57
29477,Rescue YoYo,"Kids, Mecha",Special,1,5.694664050271855,67
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",medium,17,7.113360939017851,107
25345,Rance 01: Hikari wo Motomete The Animation,"Fantasy, Restricted, Magic",short,4,6.792609453673986,6158
1757,Di Gi Charat Christmas Special,Comedy,Special,1,6.268100451640424,2041
9274,Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!,"Action, Mecha, Sci-Fi, Super Power",long,1,5.845552725296551,389
2712,Shiratori Reiko de Gozaimasu!,"Comedy, Romance",short,1,5.8574003461686575,158
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",medium,13,6.912010632316372,22190
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Restricted,short,1,6.541642296970201,2935
24085,Shura ga Yuku,"Drama, Seinen",short,1,6.991319705866225,75
16123,Saki Zenkoku-hen,"Game, School, Slice of Life",medium,13,6.978896351800659,19010
6312,Taiho Shichau zo: Full Throttle Special,"Action, Adventure, Comedy, Police",Special,1,6.724225186180888,1536
3812,Yume no Hoshi no Button Nose,"Adventure, Kids",medium,26,6.360391865912412,400
10321,Uta no☆Prince-sama♪ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",medium,13,6.941215348638867,105723
16007,Hyoutan Suzume,Fantasy,long,1,6.439246126777919,136
32823,Long Zai Na Li,"Adventure, Comedy",long,1,6.988408091203572,40
33630,Rainbow Sea,"Adventure, Fantasy, Sci-Fi",medium,26,8.211823747737007,67
32447,Nora to Oujo to Noraneko Heart,"Comedy, Ecchi",medium,Unknown,5.953692130161318,2181
31147,Concrete Revolutio: Choujin Gensou,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",medium,13,7.16884575094053,46938
10693,Appleseed XIII Remix Movie 2: Yogen,"Action, Mecha, Military, Police, Sci-Fi",long,1,6.787055202806228,2423
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,"Action, Adventure, Mecha, Sci-Fi, Space",long,1,6.918165143731028,4759
11405,Skyers 5,"Action, Sci-Fi",medium,12,6.872916374276358,116
761,Naruto: Akaki Yotsuba no Clover wo Sagase,"Adventure, Comedy, Shounen",Special,1,7.36168861295765,47587
9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6,7.333731496566147,60899
8451,Donguri to Yamaneko,Drama,short,1,6.0682001223105235,229
2956,Shin-ban Megami Tantei Vinus File,Restricted,short,2,5.648858707697967,768
31321,Shounen to Sakura,"Drama, Historical, Kids",short,1,7.288252311524013,49
1297,Project A-Ko 3: Cinderella Rhapsody,"Action, Comedy, Mecha, Sci-Fi, Super Power",short,1,6.459432388381625,2601
4471,Shin SOS Dai Tokyo Tankentai,Adventure,long,1,6.050608633446216,977
6798,Saa Ikou! Tamagotchi,Kids,medium,12,5.899567245040929,487
33349,Hajimete no Eigo: Sekai Meisaku Douwa,"Fantasy, Kids",short,18,8.150143392449625,33
2516,Uchuu no Senshi,"Mecha, Military, Sci-Fi, Shounen, Space",short,6,6.894235384949052,2596
2666,Doraemon Movie 10: Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,7.07510721107397,1176
12359,Pecola,Kids,medium,26,5.9741294506285545,147
3063,Gakuen Sodom,Restricted,short,2,5.707733419382835,925
16564,84 Taekwon V,"Action, Mecha, Sci-Fi",long,1,4.597988395014976,151
29835,47 Todoufuken Specials,"Comedy, Kids, Romance",Special,2,6.244801650293089,72
1348,Bubblegum Crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",short,3,6.896105629934299,4826
1536,Busou Renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",medium,26,7.366138460341774,104607
25169,Tamayura: More Aggressive Picture Drama,"Comedy, Drama",Special,1,6.353358842293103,809
15527,Hanabeam,Music,Music,1,5.43901169141591,290
1403,Tsumamigui,Restricted,short,2,6.381089786596945,2651
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,Restricted,short,1,5.736229422338524,1242
32308,Rilu Rilu Fairilu: Yousei no Door,"Fantasy, Magic",medium,Unknown,6.333509595728061,1293
25457,Avengers Confidential: Black Widow to Punisher,"Action, Sci-Fi, Seinen",long,1,6.363068882978276,1742
28485,Ichiban Chikaku ni,"Drama, Slice of Life",short,1,7.212695641902648,45
33499,Ganbare! Kickers Specials,"Drama, Shounen, Sports",Special,2,5.497004090558044,141
24417,Maido! Urayasu Tekkin Kazoku,"Comedy, Shounen",medium,25,6.334971556082033,407
4224,Toradora!,"Comedy, Romance, School, Slice of Life",medium,25,7.451205601569458,633817
1575,Code Geass: Hangyaku no Lelouch,"Action, Mecha, Military, School, Sci-Fi, Super Power",medium,25,7.4718344534627805,715151
31501,Master Blaster,"Dementia, Music",Music,1,4.350029650530451,165
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",medium,26,7.250935358848536,44009
33602,Mo Jing Lieren,"Adventure, Fantasy",ONA,26,7.936676670976439,49
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",long,1,6.972082667170508,3344
12955,Cele Kano,Restricted,short,2,6.097824600392391,1947
5147,Comic Party Revolution OVA,Comedy,short,4,6.295450585848021,2237
5476,Fushigi na Melmo,"Magic, Shoujo",medium,26,6.316211231661113,440
17821,Stella Jogakuin Koutou-ka C³-bu,"Military, School, Sports",medium,13,7.0888773217840955,36235
3704,Zenryoku Usagi,"Comedy, Kids",medium,52,6.420625653475987,613
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",medium,24,7.462654151715531,163171
8339,Kachou no Koi,"Comedy, Romance, Yaoi",short,1,6.368494723676893,6890
33394,Mahou Shoujo? Naria☆Girls,Magic,medium,12,6.226344369642665,3414
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",medium,27,7.442422133483491,16288
33108,Anime Douyou,"Kids, Music",Music,Unknown,5.853833412971316,38
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,"Adventure, Comedy, Magic",Special,1,5.658016403909232,216
476,Ginban Kaleidoscope,"Drama, Romance, Sports",medium,12,7.1315553194342005,29837
1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",medium,14,6.888780880106299,43632
2159,Ookiku Furikabutte,"Comedy, Sports",medium,25,7.415716624064964,49599
4306,Mizugumo Monmon,"Fantasy, Kids, Romance",long,1,6.6292378732483215,1257
29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi",medium,41,7.31512879300348,43
3059,Ninja Senshi Tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space",medium,43,7.05186424913294,1941
2538,With You: Mitsumeteitai,"Drama, Fantasy, Mystery, Romance, School",short,2,6.273709391974476,669
29743,Buonomo,Slice of Life,ONA,13,6.226343268045557,48
24159,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",short,2,6.888607692706985,83
5993,Samayou Midara na Lunatics,Restricted,short,2,6.313749295615768,1916
9221,Kanzen Shouri Daiteiou,"Action, Adventure, Kids, Mecha, Sci-Fi",short,1,6.096789160850166,333
12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Comedy, Fantasy, Shounen",long,1,7.4232620096879325,10373
2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",medium,51,7.243429238884863,6183
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,"Adventure, Comedy, Shounen",long,1,7.406753422647881,12418
19151,Walkure Romanze,"Action, Ecchi, Harem, Romance, School, Sports",medium,12,6.664442043190904,56131
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",short,2,6.86328041291499,5959
21845,Ushinawareta Mirai wo Motomete,"Drama, Romance, School, Sci-Fi",medium,12,6.99498564067104,47565
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",medium,26,7.537135145706257,10591
3266,Ai Yori Aoshi: Enishi - Miyuki,"Comedy, Drama, Romance",Special,1,7.27559720211577,12647
2689,Akai Koudan Zillion: Utahime Yakyoku,"Adventure, Sci-Fi, Shounen",Special,1,6.255519354409827,533
30875,Washimo 3rd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",medium,44,7.225586862377339,69
30163,Fuki to Hiyoko,"Kids, Music",Music,1,5.048085759399518,89
9088,Saiyuuki Gaiden,"Action, Adventure, Drama, Fantasy, Shoujo",short,3,6.741430824768857,5843
29181,Henna Ie!,"Kids, Music",Music,1,5.047912733284095,80
33170,Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone,Drama,Special,1,6.356233433283215,1038
6671,Byeolnala Samchongsa,"Adventure, Sci-Fi",long,1,6.049297236708171,151
1180,Hyper Police,"Action, Comedy, Police, Romance, Sci-Fi",medium,25,6.947055930000781,4973
29133,X Bomber Pilot,"Action, Mecha, Sci-Fi, Space",Special,1,5.537061360551029,77
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",medium,13,7.0729003165736675,73480
1718,Winter Garden,"Drama, Romance, Shoujo, Slice of Life",Special,2,7.080271793627112,5398
23877,Gondora,Dementia,long,1,4.845333158738468,707
9515,Highschool of the Dead: Drifters of the Dead,"Comedy, Ecchi, Supernatural",short,1,6.712882180479218,140501
27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",ONA,1,5.62470263606855,64
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",medium,12,7.173229249896956,117910
16381,Santa Company,Fantasy,long,1,6.58464739380649,2659
7377,Winter Sonata Episode 0,"Drama, Romance",Special,1,6.728761493460116,3300
2476,School Days,"Drama, Harem, Romance, School",medium,12,6.873545774245283,279183
9868,Chengyu Donghua Lang,"Historical, Kids",medium,180,6.537134542422951,144
14835,The iDOLM@STER Shiny Festa,"Comedy, Drama, Music",short,3,7.128751698894511,9893
10639,Deva Zan,"Action, Fantasy",Special,1,6.313321230794594,1547
22159,"Yami no Kioku, Yume no Inei",Dementia,long,1,4.335364915280452,181
6444,Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural",medium,25,7.307059441176333,70987
31000,Kizuna: Ningen no Uta Part 2,"Drama, Kids",short,1,7.010519672033855,44
10713,Towa no Quon 2: Konton no Ranbu,"Action, Mystery, Super Power, Supernatural",long,1,7.561825090635728,20132
27497,Sore Ike! Anpanman: Kieta Jam Ojisan,"Adventure, Fantasy, Kids",Special,1,7.487154900111921,69
29907,Fue,Dementia,long,1,4.885950520569416,141
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,"Comedy, Kids, Shounen",long,1,5.744459712007746,151
5114,Fullmetal Alchemist: Brotherhood,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",medium,64,7.486599615263352,793665
18731,Bokutachi no Peace River,"Adventure, Drama, Kids, Supernatural",short,1,7.302746989306528,82
23365,By Your Side,Music,Music,1,5.728922552491179,550
6024,Chi&#039;s Sweet Home: Atarashii Ouchi,"Comedy, Kids, Slice of Life",medium,104,7.4181413503051745,16670
22831,Abarenbou Rikishi!! Matsutarou,"Seinen, Sports",medium,23,7.037111452282753,5568
4515,Seton Doubutsuki: Risu no Banner,"Drama, Kids",medium,26,6.508225546928096,669
10509,Hoero! Bun Bun (Movie),Kids,long,1,7.1244273059276075,120
33808,Girlfriend (Note),"Music, School",ONA,3,6.05930415140181,1942
10681,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",long,1,7.2126229920299725,37925
30290,Fw:Hamatora,"Comedy, Mystery, Super Power",long,1,6.889027115452282,3718
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,"Adventure, Comedy, Drama, Historical, Shounen, Supernatural",long,1,7.614143031861107,120571
152,Solty Rei,"Action, Sci-Fi, Super Power",medium,24,7.329089311793843,17943
5205,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),"Action, Mystery, Romance, Supernatural, Thriller",long,1,7.498060773466719,95658
3884,Maze☆Bakunetsu Jikuu: Hot Springs,"Action, Comedy, Ecchi, Fantasy",Special,1,5.924754834960461,646
8409,Marie &amp; Gali ver. 2.0,Comedy,medium,30,6.403094407034518,499
422,Stratos 4 OVA,"Comedy, Military, Sci-Fi, Shounen",short,2,6.52960137445795,2133
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,"Comedy, Shounen",Special,7,6.825852391461199,2572
3587,Isaku: Respect,Restricted,short,3,5.87614993281892,1138
8017,Soukou Kihei Votoms: Gen-ei Hen,"Action, Drama, Mecha, Military, Sci-Fi",short,6,6.684169410825179,1454
9970,Floating Material,Restricted,short,2,6.691342797224715,4567
34178,Inazuma Eleven: Outer Code,Sports,ONA,Unknown,5.667843715518107,1072
2870,Yagami Yuu,Restricted,short,1,6.580554340783507,3770
6795,Genius Party Beyond,"Dementia, Fantasy, Music, Sci-Fi",long,5,6.967453334826203,10660
21749,Kimama ni Idol,Music,short,1,6.443724166491135,115
7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",medium,24,7.473688079416461,122976
34096,Gintama (2017),"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",medium,Unknown,7.65702979283558,13383
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,"Action, Drama, Historical, Martial Arts, Romance, Samurai",short,4,7.1252876770543185,129307
6266,Joseito,"Drama, School, Slice of Life",short,1,6.335064103607245,774
19773,Akuma Tou no Prince: Mitsume ga Tooru,"Adventure, Comedy, Demons, Supernatural",Special,1,5.351891030997009,149
28385,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School",Special,1,6.3626592318672515,1264
1668,Bakuten Shoot Beyblade G Revolution,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",medium,52,7.332266520621176,22429
30028,Sekai Meisaku Douwa Series,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",medium,4,7.780987732424423,103
4198,Koutetsu Jeeg,"Action, Demons, Mecha, Sci-Fi, Shounen",medium,46,6.935784549616385,1093
29910,Qin Shiming Yue 3D: Dianying Longteng Wanli,"Action, Fantasy, Historical, Martial Arts",long,1,5.947523051514368,254
908,Fullmetal Alchemist: Premium Collection,"Comedy, Fantasy, Shounen",short,3,7.2858044526695735,44313
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,"Action, Adventure, Ecchi, Magic, Shounen, Supernatural",short,4,6.976156193437326,12413
2226,Mori no Tonto-tachi,"Fantasy, Kids",medium,23,6.230212975420423,278
